Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
RTTQ.SF91CA,1995.12,9843.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,1996.03,9110.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,1996.06,9095,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,1996.09,9015.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,1996.12,10091.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,1997.03,8913.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,1997.06,9047.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,1997.09,8963.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,1997.12,10091.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,1998.03,9028.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,1998.06,8913.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,1998.09,8898.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,1998.12,10216.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,1999.03,9274.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,1999.06,9342.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,1999.09,9543.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,1999.12,10936.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2000.03,9913.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2000.06,9797.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2000.09,10005,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2000.12,11514.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2001.03,10367.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2001.06,10491,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2001.09,10576.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2001.12,12208.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2002.03,11182.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2002.06,11358.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2002.09,11503.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2002.12,13031.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2003.03,11781.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2003.06,11688.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2003.09,11936.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2003.12,13771.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2004.03,12825.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2004.06,12728.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2004.09,13170.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2004.12,14988.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2005.03,13865.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2005.06,13608.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2005.09,14082.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2005.12,15618.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2006.03,14704.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2006.06,14427.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2006.09,14724,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2006.12,16823.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2007.03,15926.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2007.06,15524.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2007.09,15500.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2007.12,17478.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2008.03,16278.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2008.06,15499.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2008.09,15633.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2008.12,17180.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2009.03,15374.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2009.06,15261.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2009.09,15619.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2009.12,17657,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2010.03,16266.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2010.06,16016.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2010.09,16147.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2010.12,17912.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2011.03,16768,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2011.06,16619.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2011.09,16946.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2011.12,19135.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2012.03,17637.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2012.06,17406.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2012.09,17301.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2012.12,19668.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2013.03,18211.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2013.06,17976.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2013.09,18095.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2013.12,20460,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2014.03,18832.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2014.06,18670.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2014.09,18845.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2014.12,21444.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2015.03,19798.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2015.06,19446.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2015.09,19743.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2015.12,22411.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2016.03,20783.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2016.06,20576.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2016.09,20710.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2016.12,23678,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2017.03,22368.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2017.06,22081.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2017.09,21944.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2017.12,25174.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2018.03,23125.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2018.06,22915.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2018.09,22814.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2018.12,26312.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2019.03,23974.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2019.06,23698,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2019.09,23776.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2019.12,27198.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2020.03,24793.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2020.06,20051.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2020.09,25545.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2020.12,28504.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
RTTQ.SF91CA,2021.03,26320.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",All industries total,Sales (operating income),Current,Actual,
